new_id,original_id,unique_idx,topic,label,TEXT
206,1726,31758,gender,1,知乎傻逼很多的。說女人不能传宗接代猪狗不如，也就是说他爸他妈他奶奶都是猪狗。他自己也是牲口。
207,4554,21317,race,1,歧视不好判断？我怕你是活在异次元，一个黑人小孩在中国，在学校被喊黑鬼是不是正常现场？一个安徽省人被上海人喊乡巴佬也不少见，你非得自欺欺人那也没办法
208,12557,7488,race,0,本硕NYU 爱好篮球 国内美国都经常打 黑人白人黄种人都一起打过球 所以真实情况什么样我很清楚
209,10632,24416,race,1,服了…歧视就是歧视了还说这么多有的没的，竟然还有这么多高举大旗的追随者…欧美部分白人黑人反华所以我们就应该歧视回去？这部分人本来就是社会阶层不高受教育水平有限易受煽动和影响的人群，
210,3350,24867,gender,0,我媳妇全职有点阴差阳错，某一年我父亲生病了。
211,517,27573,region,1,蜀道能和闽道比难？？福建山区比例90%浙江七成，我家九成。歧视的你可以歧视外地，但是成都是不怎么歧视外地，外地人毕竟为本地发展付出的小。但是成都歧视成都郊县的，呵呵，这些可是勒紧裤带供成都吃喝的
212,2946,2608,race,1,作为女性，非常反感废都之类的，他们把汉语弄得不堪入目。欧美读书人，要说个脏词都得脸红。说个骂黑人的词能成为引发街头骚乱的大事件。欧美文化的追求纯净，是多好的优点。
213,585,481,region,1,我河南的同学和我们唠过，说那地方讨生活太不易，大家只好背井离乡，乱七八糟的道道也都有了，另外河南人讲话太有特点，不像很多地方骗人了别人不知道是哪里的……另外说一句，这同学当年刚来东北，被骗了好几百……
214,4360,32795,region,1,东北人确实很懒，不好相处
215,891,7594,region,0,不可能，除非西北特贫地区，其他省的市直单位真没有这么少的。
216,1993,29823,gender,1,我记得有一个新闻因为女的看不惯男的打游戏，把男的游戏铭文删了，那男暴怒直接把女的杀死了。
217,1674,11311,region,0,不好意思我是河南人，祖籍河北，地道北方大汉………
218,4274,20226,region,0,的确不辣，基本都是复合味，作为四川的我感觉湖南和贵州的都比四川辣！以前辣是调侃，现在被带坏变强调了！
219,2810,10835,race,1,1.美国总统。都是白人。信教。还有个啥忘了。3个w。奥。实际上除了皮是黑的。是符合3w的。即使皮是黑的。受得教育也是白人精英教育。脑子是白的。2.5w。算不上有代表性。2.录取。blm怎么来的不讨论。既成事实。为了不招非议。
220,2084,27765,region,1,是是是，我嫉妒河南人不认祖宗。
221,7282,3162,race,1,这就是真的扯淡，你在民主国家，说说种族歧视，宗教歧视，试试呗，说到这些，他们觉得受到冒犯，说到中国人的民族国家信仰，他们哈哈一笑，大谈自由，等自己被病毒打疼了，又觍着脸找人求援，下跪的时候膝盖都不带有褶子的，这就是中国一些崇洋媚外的狗，信奉的洋大人呐！
222,13299,28514,race,0,有些黑人五官蛮好看
223,2758,34014,race,0,Kelly，之前看图片觉得她很丑，为什么这种脸型的女孩，不过看完一季，发觉她也是很美丽地，还有她的口音很搞笑，而她的性格很爷们，很豪爽，最记得她对着Nathan竖起中指那里，太帅了，还有杀黑人监督官时太勇敢了。总而言之她是个很有个性的女孩。
224,4298,4691,gender,0,看出来了：答主小仙女，从小胸就大
225,2295,24106,gender,1,所以女的欺负妹妹就不会被打断腿了吗[好奇]
226,4856,31351,race,1,不玩种族主义，又玩国际主义了，行啊，那就去广州黑人区住几个月体验一下呗。要是没钱没时间，到广东各个人民监狱了解下黑人犯罪行不行？
227,4715,143,region,0,辽宁和韩国人口相差1500万，居然会被称为差不多
228,8201,28910,race,1,我相信大多数人歧视的只是那些没素质的黑人，而黑人没素质的人就占了黑人的一半。我对有礼貌有素质的黑人照样肃然起敬，对没素质的不管是什么黄种人还是白种人都犯恶心。不要老是说国人种族歧视别人弄得自己多清高
229,3942,28102,race,1,科学依据，数据依据，实验依据请拿出来，人类现在对“智商”甚至都没有特别明晰的科学定义，研究不同物种之间智商差异也只是拿脑容量作为一个参考依据，你这就直接得出黑人智商低的结论了？
230,296,26947,region,1,哥们儿，你这么变着法的引战东北高校，不太好吧？东北人做什么对不起你的事儿了？这么黑东北？有黑东北的功夫，和那个东北人刚啊，磕啊，这么怂可真给你们那儿的人丢脸呐
231,433,10455,region,1,是啊，这样的事情东北从未见过，根本没有恶搞，就是简单仪式，还有人说过东北人都是骗子，造假，我就呵呵了，各种假货各种毒真没有东北出来的！
232,13277,15952,race,0,东亚裔有21%，白种人有17%，非裔14%，南亚7%，西班牙裔4%，中东3%不喜欢香菜。
233,1024,8104,race,0,可能你说的有道理，到我们学校看到的黑人每个都特别有精气神，没有一个胖的，玩手机都是坐的端端正正
234,2371,15021,gender,1,现实生活中男的更现实，女生嫌男的穷，男的觉得嫌贫爱富。男的嫌女的穷，女生觉得正常。
235,546,21645,region,0,当年我是美高，中科大里有人和我家里关系还不错，我高中又比较bug，就问我要不要去中科大，他们随时要。当然了我最后还是继续在美国。体育生bug啥啊 我初中班上42个人，11个特长生，8个二级一个一级一个健将。北京某游泳传统校。
236,9770,29590,race,0,哈哈，华晨宇错就错在披了个黄种人的皮，换个白色的一准儿被夸上天去。毕竟华语乐坛姓华，黑圈姓黑嘛。
237,507,9644,gender,0,我买了瓶给我班女生传了一遍，结果一半也没喝完，然后就都知道了这个苦杏仁味的可乐
238,4073,4816,region,0,内蒙古吗？
239,2539,19679,gender,1,此事古来有之，食色性也！嫖娼的，出轨的，劈腿的，难道就比约炮好？就拿嫖娼来说，为了解决生理需求，跟自己不爱的女人上床，这样的男生贱不贱？
240,18,6984,region,0,你艾？先在艾尔杰弗森在cba的新疆都没机会上场了，他在cba已经混不下去了
241,1260,35710,race,1,另一个回答里楞是要扯黑人很好看。瞬间我觉得人是有多虚伪啊
242,1341,876,gender,0,操姐的就更不稀奇了，毕竟操女儿的都有
243,3885,30933,region,0,对不起河南胖友
244,1578,9272,region,1,拜托，给国外呢，又不是本土，万一因为这吵架而产生点什么事儿，根本不值得！！！！ 中国又不是靠一两个人就能改变外界想法的 就说河南吧，不是很多人说河南怎么怎么人怎么坏小偷了什么，难道听到的河南人就去理论去！？？？
245,4491,34201,gender,0,我也想知道现在大部分女生都被男人说是垃圾的结论是怎么来的？我怎么从来没见过？
246,5532,16234,race,1,黑人怎么就不能是全球最高智商了 你是不是歧视黑人 黑人是世界上最优秀的种族
247,33,31191,region,1,上海话还是有用的，但是远远不够强势，整个江浙沪都不够强势，四川重庆那种落后地区，方言那叫一个强势
248,2781,32162,gender,0,一些病征也显示出一定的男女差异。但真实的差异一定远远小于历史上女性受到的歧视
249,4068,35603,region,0,我是湖北荆州的，看到最后一张在武大的照片，突然好想回家啊，哈哈哈~~楼主很棒，给你点赞！哈哈哈~
250,4004,3897,race,1,小日本鬼子，估计日本军人与搞政治的人都会知道的，小日本太坏。
251,3023,15222,gender,0,真的是一群仙女
252,3903,11959,race,1,历史不能忘但现在很多的中国人真的很认人作呕，不知道是哪学来的爱国理念？很恶心。承认事实难于登天，苹果7对比华为mate30P（流畅度差不多）他们就非要在底下评论一个啊为了爱国我愿意等那几秒，
253,1636,14356,region,0,同是南方人郑州读书哈。刚开始的时候身边人会说河南不好(网上的地域歧视)实际接触后我觉得都很好的。而且烩面真心好吃
254,5953,5228,region,0,你好，同湖北，应届，请问D类和普通教师招聘哪个更难呀？笔试的科目不一样，准备的书和知识点是不是也完全不一样？还是知识点差不多，题型不一样勒？因为我想报考几个地区的，看到笔试科目很矛盾。
255,2487,32327,gender,0,一个男人被称“老实人”大家觉得他会很开心吗?
256,5251,7652,region,0,苏南上海的菜浓油赤酱又甜，不是清淡挂的其实。
257,2800,33329,race,0,爆发的必要条件是 人群聚集性传播，泰国疑似病例已经3000了。 还有东南亚人民用得起空调。
258,413,607,gender,0,这个年纪男孩子阉割可以大幅提高服从性，进而不会抑郁也可以非常温顺的被塑造。不过现在不必那么血腥，吃一点化学去势的药就不会感到抑郁了。
259,4406,23922,race,1,迄今为止，除了极个别的白左份子所做的歧视性研究，没有任何有力证据证明黑人的智商低于白人和黄种人。那个基因论的所谓研究已经被几百份翔实数据的报告打脸了。
260,509,7394,region,1,从小就认识好多四川人，MMP算不上好脏。一般骂人还不是直接MMP，常见的是MMMP，MMSP。或者是前面加个第二人称
261,6970,21274,race,1,劝告放弃歧视黑人就得去晒黑皮肤吗？
262,7467,7330,race,1,对中国人歧视黑人的反感程度大于白人歧视黑人，这种差异性对待本身也是一种歧视。
263,10652,19419,race,0,好像扒出来她爸爸印度人 但是是德国籍的 不过ab骨相不差 要达到她的效果很难的 她正颚后漂亮了很多
264,4131,27492,region,0,贵阳六中吧 校长是魏林 题主貌似打错了。。。
265,10345,17349,race,0,印度人多啊，比越南低正常嘛
266,2474,3738,gender,1,+1，我很讨厌男同性恋，艾滋病感染者81％都是男同
267,2518,29209,gender,1,娶妻别娶妈宝女或者爸宝女，这个更可怕
268,3735,1027,race,1,洛杉矶黑人暴动警告，加州并不安全；黑人并不尊重华裔。民主党白左精英仍然认为华裔是半人，
269,2621,31133,race,0,2000年在北京大学生运动会做支持，一天早上到奥体，看一黑人运动员赤膊在院子里跑步，那肌肉线条，看得我感觉牙根痒痒，就想上去咬一口，幸好追不上。
270,694,8700,gender,1,被你挂的那哥们侮辱女性了？？
271,9255,27155,race,0,"哈哈哈哈哈哈哈。是的。印度人就这个操性。。。白人有句话说印度人，you give him a hand, he want an arm."
272,2032,8368,gender,1,说男生娘也算是歧视女性了？这不是针对男性说的嘛？太敏感了吧
273,6582,4904,region,0,国家统计局靠谱吗？山东第一，然后就是东北和河北，后面记不住了。
